episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/allreduce_latency,info/learner/grad_gnorm,info/learner/policy_entropy,info/learner/policy_loss,info/learner/vf_loss
8.0,0.0,1.25,691.12,7,1,44370,0,False,256,47,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-21,1636786401,5.052727699279785,232.9103708267212,16491,werikcyano,192.168.1.8,232.9103708267212,0,47,d0fac_00000,"[1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0]","[689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543]",132.508,4.778,6279.212,8.912,44370,44370,46.8125,51.2,0.0,3.627205,39.48720169067383,-1.146660566329956,0.04933962970972061
8.0,0.0,1.26,693.86,7,1,45360,0,False,263,48,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-26,1636786406,5.08607292175293,237.99644374847412,16491,werikcyano,192.168.1.8,237.99644374847412,0,48,d0fac_00000,"[3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0]","[1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543]",147.98,6.776,4427.329,13.328,45360,45360,54.07142857142857,51.35714285714285,0.0,17.524752,37.811256408691406,1.94638192653656,0.3809131383895874
8.0,0.0,1.27,695.93,4,1,46380,0,False,267,49,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-31,1636786411,5.008858919143677,243.0053026676178,16491,werikcyano,192.168.1.8,243.0053026676178,0,49,d0fac_00000,"[4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0]","[1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818]",135.641,5.513,5441.542,9.826,46380,46380,47.885714285714286,51.31428571428571,0.0,13.963835,39.10618591308594,-5.098169326782227,0.3042772710323334
8.0,0.0,1.31,704.44,5,1,47280,0,False,272,50,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-36,1636786416,4.986961603164673,247.99226427078247,16491,werikcyano,192.168.1.8,247.99226427078247,0,50,d0fac_00000,"[2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0]","[911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528]",135.164,5.921,5067.074,9.289,47280,47280,60.7,51.34285714285715,0.0,25.225187,30.748014450073242,1.4006632566452026,0.7513248324394226
8.0,0.0,1.27,705.14,5,1,48300,0,False,277,51,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-41,1636786421,5.0112690925598145,253.00353336334229,16491,werikcyano,192.168.1.8,253.00353336334229,0,51,d0fac_00000,"[0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0]","[514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520]",131.193,6.428,4667.044,11.856,48300,48300,48.699999999999996,51.15714285714286,0.0,20.461462,31.07016372680664,-3.3485071659088135,0.4060486853122711
9.0,0.0,1.35,716.75,5,1,49290,0,False,282,52,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-46,1636786426,5.038213491439819,258.0417468547821,16491,werikcyano,192.168.1.8,258.0417468547821,0,52,d0fac_00000,"[0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0]","[513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550]",137.674,6.228,4817.126,12.069,49290,49290,49.9625,51.225,0.0,14.041453,34.68450927734375,-2.2371504306793213,0.23315444588661194
9.0,0.0,1.37,721.79,6,1,50340,0,False,288,53,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-51,1636786431,4.989223957061768,263.0309708118439,16491,werikcyano,192.168.1.8,263.0309708118439,0,53,d0fac_00000,"[1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0]","[636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020]",128.697,4.457,6731.134,7.744,50340,50340,45.300000000000004,51.214285714285715,0.0,20.435497,36.16242980957031,2.315284490585327,1.0979995727539062
9.0,0.0,1.42,726.36,5,1,51420,0,False,293,54,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-56,1636786436,5.108611345291138,268.139582157135,16491,werikcyano,192.168.1.8,268.139582157135,0,54,d0fac_00000,"[3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0]","[873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507]",129.965,4.652,6449.501,8.517,51420,51420,45.5,51.25714285714286,0.0,19.279928,35.471309661865234,-0.41673606634140015,0.743017315864563
9.0,0.0,1.5,737.18,6,1,52470,0,False,299,55,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-02,1636786442,5.065596103668213,273.2051782608032,16491,werikcyano,192.168.1.8,273.2051782608032,0,55,d0fac_00000,"[0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0]","[522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521]",131.729,5.748,5218.765,10.891,52470,52470,46.64285714285713,51.285714285714285,0.0,10.462152,36.53092956542969,-2.299149751663208,0.1345558613538742
9.0,0.0,1.59,750.7,6,1,53520,0,False,305,56,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-07,1636786447,5.096588850021362,278.3017671108246,16491,werikcyano,192.168.1.8,278.3017671108246,0,56,d0fac_00000,"[0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0]","[515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519]",131.711,4.557,6583.431,8.924,53520,53520,46.75,51.225,0.0,4.567908,38.89971160888672,-1.7194534540176392,0.07242431491613388
9.0,0.0,1.52,748.93,7,1,54600,0,False,312,57,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-12,1636786452,5.078559875488281,283.38032698631287,16491,werikcyano,192.168.1.8,283.38032698631287,0,57,d0fac_00000,"[0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0]","[532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398]",131.527,5.101,5881.652,8.469,54600,54600,45.028571428571425,51.21428571428571,0.0,8.051084,37.75322723388672,-0.14256495237350464,0.23899734020233154
9.0,0.0,1.53,751.22,7,1,55620,0,False,319,58,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-17,1636786457,5.067220449447632,288.4475474357605,16491,werikcyano,192.168.1.8,288.4475474357605,0,58,d0fac_00000,"[2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0]","[775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516]",130.011,5.669,5292.319,11.385,55620,55620,49.31428571428571,51.24285714285714,0.0,2.125182,39.787776947021484,-0.3306686282157898,0.02751975879073143
9.0,0.0,1.51,749.97,5,1,56700,0,False,324,59,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-22,1636786462,5.051415205001831,293.49896264076233,16491,werikcyano,192.168.1.8,293.49896264076233,0,59,d0fac_00000,"[2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0]","[757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532]",125.324,4.96,6047.965,9.117,56700,56700,43.91428571428571,51.27142857142858,0.0,7.16465,32.89488220214844,-0.7239508032798767,0.1317894160747528
