episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/policy_loss
200.0,11.0,69.05,69.05,1,0,7600,7600,False,128,38,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-11,1636777751,0.2559645175933838,12.810701131820679,11796,werikcyano,192.168.1.8,12.810701131820679,0,38,357e8_00000,"[12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0]","[12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200]",0.10435335592433617,1.4115464050851125,0.07214908309861101,0.11621410286436226,0.0,300.529,665.493,4.877,41004.649,7600,7600,7600,52.7,42.1,0.0,26.36951446533203
200.0,11.0,70.93,70.93,1,0,7800,7800,False,129,39,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-11,1636777751,0.2683541774749756,13.079055309295654,11796,werikcyano,192.168.1.8,13.079055309295654,0,39,357e8_00000,"[16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0]","[16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200]",0.10419016946305443,1.4112138274400197,0.0721313405361124,0.11610561635997897,0.0,297.247,672.841,4.974,40206.713,7800,7800,7800,,,0.0,28.816469192504883
200.0,11.0,72.35,72.35,1,0,8000,8000,False,130,40,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-12,1636777752,0.26464319229125977,13.343698501586914,11796,werikcyano,192.168.1.8,13.343698501586914,0,40,357e8_00000,"[44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0]","[44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158]",0.1040222460657056,1.4108099673519308,0.07211012917116515,0.11599177088830082,0.0,293.151,682.242,4.91,40730.098,8000,8000,8000,48.4,42.0,0.0,23.437274932861328
200.0,11.0,73.91,73.91,1,0,8200,8200,False,131,41,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-12,1636777752,0.25902247428894043,13.602720975875854,11796,werikcyano,192.168.1.8,13.602720975875854,0,41,357e8_00000,"[39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0]","[39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200]",0.10384915567936188,1.4103333087826093,0.0720854152712119,0.11587239058924835,0.0,289.485,690.882,4.9,40813.327,8200,8200,8200,,,0.0,23.250146865844727
200.0,11.0,75.38,75.38,2,0,8400,8400,False,133,42,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-12,1636777752,0.25882983207702637,13.86155080795288,11796,werikcyano,192.168.1.8,13.86155080795288,0,42,357e8_00000,"[38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0]","[38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34]",0.10350178177782507,1.4090833697660745,0.07202759422287242,0.11564626891113486,0.0,286.201,698.808,4.597,43505.09,8400,8400,8400,,,0.0,19.632190704345703
200.0,11.0,76.66,76.66,1,0,8600,8600,False,134,43,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-12,1636777752,0.26847219467163086,14.130023002624512,11796,werikcyano,192.168.1.8,14.130023002624512,0,43,357e8_00000,"[26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0]","[26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166]",0.10332791387256923,1.4083207469563572,0.07199493492992533,0.11554074878869304,0.0,278.894,717.117,4.413,45318.351,8600,8600,8600,48.4,42.0,0.0,21.73650550842285
200.0,11.0,78.4,78.4,1,0,8800,8800,False,135,44,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-13,1636777753,0.2783026695251465,14.408325672149658,11796,werikcyano,192.168.1.8,14.408325672149658,0,44,357e8_00000,"[15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0]","[15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200]",0.1031503678988078,1.4075135194518262,0.07196018430772753,0.11543149300171329,0.0,268.265,745.532,4.41,45351.426,8800,8800,8800,,,0.0,21.684457778930664
200.0,11.0,79.98,79.98,1,0,9000,9000,False,136,45,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-13,1636777753,0.2613840103149414,14.6697096824646,11796,werikcyano,192.168.1.8,14.6697096824646,0,45,357e8_00000,"[17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0, 173.0]","[17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200, 173]",0.10296924823982831,1.4066455826551654,0.0719222994880453,0.11531829302082178,0.0,260.915,766.534,4.229,47290.136,9000,9000,9000,50.7,41.9,0.0,21.306711196899414
200.0,11.0,81.69,81.69,1,0,9200,9200,False,137,46,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-13,1636777753,0.2640230655670166,14.933732748031616,11796,werikcyano,192.168.1.8,14.933732748031616,0,46,357e8_00000,"[20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0, 173.0, 188.0]","[20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200, 173, 188]",0.10278384349171985,1.4057232040466812,0.07188194948131012,0.11520066628897348,0.0,260.135,768.833,4.353,45944.08,9200,9200,9200,,,0.0,21.421506881713867
200.0,11.0,83.49,83.49,1,0,9400,9400,False,138,47,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-14,1636777754,0.26427388191223145,15.198006629943848,11796,werikcyano,192.168.1.8,15.198006629943848,0,47,357e8_00000,"[16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0, 173.0, 188.0, 200.0]","[16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200, 173, 188, 200]",0.10259550131636537,1.4047479351656125,0.07183906063663638,0.11507901266909064,0.0,259.0,772.201,4.466,44781.755,9400,9400,9400,,,0.0,21.490028381347656
200.0,11.0,85.32,85.32,1,0,9600,9600,False,139,48,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-14,1636777754,0.28420138359069824,15.482208013534546,11796,werikcyano,192.168.1.8,15.482208013534546,0,48,357e8_00000,"[18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0, 173.0, 188.0, 200.0, 199.0]","[18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200, 173, 188, 200, 199]",0.10240433118082425,1.403737449062983,0.0717944303181115,0.11495484288213689,0.0,261.528,764.737,4.814,41546.89,9600,9600,9600,48.3,41.8,0.0,22.2337589263916
200.0,11.0,86.89,86.89,1,0,9800,9800,False,140,49,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-14,1636777754,0.2629227638244629,15.745130777359009,11796,werikcyano,192.168.1.8,15.745130777359009,0,49,357e8_00000,"[24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0, 173.0, 188.0, 200.0, 199.0, 175.0]","[24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200, 173, 188, 200, 199, 175]",0.1022094148908968,1.4026786276010335,0.07174724924312786,0.11482709513538157,0.0,261.027,766.204,4.786,41785.3,9800,9800,9800,,,0.0,22.845233917236328
200.0,11.0,88.21,88.21,1,0,10000,10000,False,141,50,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-15,1636777755,0.3248457908630371,16.069976568222046,11796,werikcyano,192.168.1.8,16.069976568222046,0,50,357e8_00000,"[17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0, 200.0, 200.0, 158.0, 200.0, 200.0, 34.0, 166.0, 200.0, 173.0, 188.0, 200.0, 199.0, 175.0, 156.0]","[17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200, 200, 200, 158, 200, 200, 34, 166, 200, 173, 188, 200, 199, 175, 156]",0.10197974023663,1.4007004209734037,0.07164926021311911,0.11468290685354798,0.0,266.906,749.328,4.885,40944.806,10000,10000,10000,54.7,41.9,0.0,26.249473571777344
